id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1407861528640974848,1407860258962243584,2021-06-24 02:41:59 Hora de verano romance,2021-06-24,02:41:59,+0200,2271016614,connortheartist,connor,,"@110q10 Pregabalin, sold under the brand name Lyrica among others, is an anticonvulsant and anxiolytic medication used to treat epilepsy, neuropathic pain, fibromyalgia, restless leg syndrome, and generalized anxiety disorder.",en,[],[],[],1,0,1,[],[],https://twitter.com/connortheartist/status/1407861528640974848,False,,0,,,,,,,,"[{'screen_name': '110q10', 'name': 'flora ##!', 'id': '1314351535606784000'}]",,,,
1407860258962243584,1407860258962243584,2021-06-24 02:36:57 Hora de verano romance,2021-06-24,02:36:57,+0200,2271016614,connortheartist,connor,,pregabalin klonopin and iced coffee for dinner tonight,en,[],[],[],1,0,5,[],[],https://twitter.com/connortheartist/status/1407860258962243584,False,,0,,,,,,,,[],,,,
1407836778028011521,1407804912143159297,2021-06-24 01:03:38 Hora de verano romance,2021-06-24,01:03:38,+0200,1394165943769653248,caseyoniine,casey ❄️,,@barbiedreamdyke lyrica/pregabalin,und,[],[],[],0,0,1,[],[],https://twitter.com/caseyonIine/status/1407836778028011521,False,,0,,,,,,,,"[{'screen_name': 'barbiedreamdyke', 'name': 'sydnee \U0001fab4', 'id': '1226794933'}]",,,,
1407827247294083073,1407745954321776641,2021-06-24 00:25:46 Hora de verano romance,2021-06-24,00:25:46,+0200,3397005419,pharmacistmama,Kristen Watt RPh - Pharmacist Mama,,@ShreyaTrivediMD @TomVargheseJr and pregabalin!,en,[],[],[],1,0,1,[],[],https://twitter.com/PharmacistMama/status/1407827247294083073,False,,0,,,,,,,,"[{'screen_name': 'ShreyaTrivediMD', 'name': 'Shreya P. Trivedi MD', 'id': '849220904425066496'}, {'screen_name': 'TomVargheseJr', 'name': 'Tom Varghese Jr. MD, MS, FACS 🇺🇸', 'id': '1323379315'}]",,,,
1407809524551979013,1407745954321776641,2021-06-23 23:15:21 Hora de verano romance,2021-06-23,23:15:21,+0200,805780064,mparshleymd,Marianne Parshley MD,,@ShreyaTrivediMD Learned from patients who developed non-CHF edema with addition of gaba in the last 5-7 years or so. Also pregabalin.,en,[],[],[],0,0,1,[],[],https://twitter.com/MParshleyMD/status/1407809524551979013,False,,0,,,,,,,,"[{'screen_name': 'ShreyaTrivediMD', 'name': 'Shreya P. Trivedi MD', 'id': '849220904425066496'}]",,,,
1407800805743267841,1407341955806339074,2021-06-23 22:40:42 Hora de verano romance,2021-06-23,22:40:42,+0200,44854299,wendyburn,Wendy Burn CBE (She/her) 🌈🌹,,"@jayesstoo @markhoro @rcpsych I can’t answer that. No one ever mentioned brain zaps to me, I still haven’t had one of my patients describe them. Patients told me benzos were addictive back in the 1980s and I found out that pregabalin was pretty quickly. Nowadays things would be shared on social media.",en,[],[],[],3,1,5,[],[],https://twitter.com/wendyburn/status/1407800805743267841,False,,0,,,,,,,,"[{'screen_name': 'jayesstoo', 'name': 'JS2', 'id': '1375720916068532224'}, {'screen_name': 'markhoro', 'name': 'Mark Horowitz', 'id': '1342278247'}, {'screen_name': 'rcpsych', 'name': 'Royal College of Psychiatrists', 'id': '15300222'}]",,,,
1407789135235059715,1407774357280198657,2021-06-23 21:54:19 Hora de verano romance,2021-06-23,21:54:19,+0200,1121368399135870976,pregabalin150,pregabalin,,@IranIntl 1 آمپول هوا بزنه جماعتی خلاص بشه,fa,[],[],[],0,0,1,[],[],https://twitter.com/pregabalin150/status/1407789135235059715,False,,0,,,,,,,,"[{'screen_name': 'IranIntl', 'name': 'ايران اينترنشنال', 'id': '728252911675944961'}]",,,,
1407787386143191045,1407409331600080904,2021-06-23 21:47:22 Hora de verano romance,2021-06-23,21:47:22,+0200,1121368399135870976,pregabalin150,pregabalin,,@IranIntl هیکس هم فن بیانش افتضاح هم حرفاش گسسته و در هم بر هم تحلیلاش هم یکی از یکی شوت تر تا امروزم مدافع رای دادن و حمایت از ضد بشری ترین حکومت عصر حاضر هست، ولی میاد به عنوان متخصص حقوق بشر  برای ما گل میشکفه ... نتیجه : دوستان کمتر تلویزیون ببینین تا کمتر شاهد این ابتذال باشین,fa,[],[],[],0,0,0,[],[],https://twitter.com/pregabalin150/status/1407787386143191045,False,,0,,,,,,,,"[{'screen_name': 'IranIntl', 'name': 'ايران اينترنشنال', 'id': '728252911675944961'}]",,,,
1407750943920230407,1407745954321776641,2021-06-23 19:22:34 Hora de verano romance,2021-06-23,19:22:34,+0200,1700393958,nsrosenberg,"Noah Rosenberg, MD",,@ShreyaTrivediMD Seems like it's potentially similar to amlodipine with its calcium channel blocking action! (Pregabalin too). 15% report worsening HF symptoms or edema in this CMAJ review!  https://t.co/RfFMRz8Bsc,en,[],['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3708031/'],[],1,1,9,[],[],https://twitter.com/nsrosenberg/status/1407750943920230407,False,,0,,,,,,,,"[{'screen_name': 'ShreyaTrivediMD', 'name': 'Shreya P. Trivedi MD', 'id': '849220904425066496'}]",,,,
1407746726660874250,1407745954321776641,2021-06-23 19:05:48 Hora de verano romance,2021-06-23,19:05:48,+0200,4870135239,k_vaishnani,Kushal Vaishnani,,"@ShreyaTrivediMD Knew about pregabalin causing edema, not this one.",en,[],[],[],0,0,3,[],[],https://twitter.com/k_vaishnani/status/1407746726660874250,False,,0,,,,,,,,"[{'screen_name': 'ShreyaTrivediMD', 'name': 'Shreya P. Trivedi MD', 'id': '849220904425066496'}]",,,,
1407731324006408192,1407657132493791244,2021-06-23 18:04:36 Hora de verano romance,2021-06-23,18:04:36,+0200,2588256555,yona1959,The Honourable Yona,,@MrMalky Pregabalin otherwise known as lyrica is used for pain.  It is an anti-psychotic drug.  Amitriptyline is used for pain.  It is an anti-depressant. Side effect is substantial weight gain.  I know cos I had both prescribed for Fibromyalgia.  Didn’t work. Massive weight gain. ☹️,en,[],[],[],1,0,0,[],[],https://twitter.com/yona1959/status/1407731324006408192,False,,0,,,,,,,,"[{'screen_name': 'MrMalky', 'name': 'Mr Malky', 'id': '63528313'}]",,,,
1407710585421246469,1406209047779545088,2021-06-23 16:42:12 Hora de verano romance,2021-06-23,16:42:12,+0200,88152527,marco_bdl,Marco.hodl ⚡🇵🇱 🇱🇧,,"@Nadine34752954 You can stop 25mg pregabalin, it's useless at that dose.",en,[],[],[],1,0,1,[],[],https://twitter.com/marco_bdl/status/1407710585421246469,False,,0,,,,,,,,"[{'screen_name': 'Nadine34752954', 'name': 'Nadine', 'id': '1222944696051388418'}]",,,,
1407701980852588544,1407701980852588544,2021-06-23 16:08:00 Hora de verano romance,2021-06-23,16:08:00,+0200,1218832465579528193,neslhs,pregabalin,,/me บอก pt ผมขอเจาะหลังมือละกันนะคับ,th,[],[],[],0,0,0,[],[],https://twitter.com/neslhs/status/1407701980852588544,False,,0,,,,,,,,[],,,,
1407697121084575749,1407691256076058624,2021-06-23 15:48:42 Hora de verano romance,2021-06-23,15:48:42,+0200,408350742,km_caroline,Caroline 💙Stay Home - Tone all mine,,@MarkWallaceGlos Lyrica/pregabalin seems to be the nerve pain remedy offered currently x,en,[],[],[],0,0,1,[],[],https://twitter.com/km_caroline/status/1407697121084575749,False,,0,,,,,,,,"[{'screen_name': 'MarkWallaceGlos', 'name': 'Mark WEAR A MASK 💙 #CovidIsAirborne', 'id': '77685764'}]",,,,
1407696954658897920,1407691256076058624,2021-06-23 15:48:02 Hora de verano romance,2021-06-23,15:48:02,+0200,77685764,markwallaceglos,Mark WEAR A MASK 💙 #CovidIsAirborne,,@km_caroline I should be getting Gabapentin or  pregabalin I believe,en,[],[],[],1,0,1,[],[],https://twitter.com/MarkWallaceGlos/status/1407696954658897920,False,,0,,,,,,,,"[{'screen_name': 'km_caroline', 'name': 'Caroline 💙Stay Home - Tone all mine', 'id': '408350742'}]",,,,
1407690495267115010,1407595620119027712,2021-06-23 15:22:22 Hora de verano romance,2021-06-23,15:22:22,+0200,1256664020997812225,caprici0us_,Caprici0us 💙✨,,"@larryfroot Pregabalin seems to be the worst for the side effects. Thankfully I've stopped taking tramadol at least, I don't miss the effects of forgetting to take that.",en,[],[],[],1,0,0,[],[],https://twitter.com/caprici0us_/status/1407690495267115010,False,,0,,,,,,,,"[{'screen_name': 'larryfroot', 'name': 'Larry McCauley', 'id': '80557012'}]",,,,
1407685014108708869,1407685014108708869,2021-06-23 15:00:35 Hora de verano romance,2021-06-23,15:00:35,+0200,1143476066884960256,mynameslimanus2,Davča 2,,"23.6. 0:25 pyrex+hash 1:10 kybl 1x 1:20 pregabalin 300mg          kvetiapin 50mg 3:05 alprazolam 0,5mg 3:15 tapentadol 25mg 3:20 kybl 1x         cigo 1x 3:25 kybl 1x 4:20 kybl 1x 9:35 pregabalin 450mg         dihydrokodein 60mg 10:20 sklo 1x 10:25 cigo 1x 13:10 pregabalin 300mg",und,[],[],[],1,0,8,[],[],https://twitter.com/mynameslimanus2/status/1407685014108708869,False,,0,,,,,,,,[],,,,
1407680755090608129,1407673281084157956,2021-06-23 14:43:40 Hora de verano romance,2021-06-23,14:43:40,+0200,115861046,dp1995_,이 애비⁷¹⁵ |𝙃𝙤𝙪𝙨𝙚 𝙋𝙖𝙧𝙩𝙮🎉|𝘽𝙪𝙩𝙩𝙚𝙧🧈,,"@yewonkyu Hand/Finger stretching for carpal tunnel talaga. B-Complex vitamins, wrist support with splint. I apply hot compress under my hand while working kasi sumasakit siya while using the mouse. I also take pain killers ""Pregabalin"" nireseta sa akin.  Some doctors suggest therapy din.",en,[],[],[],1,0,2,[],[],https://twitter.com/DP1995_/status/1407680755090608129,False,,0,,,,,,,,"[{'screen_name': 'yewonkyu', 'name': 'patch 🥀', 'id': '1362629354551869440'}]",,,,
1407655842304954368,1407610338607042560,2021-06-23 13:04:40 Hora de verano romance,2021-06-23,13:04:40,+0200,1075313339423735808,mmmalign,𝕆𝖍 𝕄𝖆𝖑𝖎𝖓 𝔾,,"@sweasel @ellegist ooo you sure it isn't a stroke? I wish I knew how to heal nerve damage, there was this poor diabetic man who started following me and his account was just him begging for help from the void. GABAergics numbs nerves- like gabapentin or pregabalin or I guess phenibut- if needed",en,[],[],[],1,0,0,[],[],https://twitter.com/MMMalign/status/1407655842304954368,False,,0,,,,,,,,"[{'screen_name': 'sweasel', 'name': 'Stoaty Weasel, proud gammon', 'id': '17040852'}, {'screen_name': 'ellegist', 'name': 'elle', 'id': '106504679'}]",,,,
1407651997441011713,1407651997441011713,2021-06-23 12:49:23 Hora de verano romance,2021-06-23,12:49:23,+0200,1238743029617512449,asooligg,aso,,300 lük pregabalin,tr,[],[],[],0,0,7,[],[],https://twitter.com/Asooligg/status/1407651997441011713,False,,0,,,,,,,,[],,,,
1407637449354846211,1407610338607042560,2021-06-23 11:51:35 Hora de verano romance,2021-06-23,11:51:35,+0200,284001436,etthq,high as syrup,,"@ellegist today was just oxycodone and pregabalin, and 2 litres of sugar free red bull. and l-theanine of course",en,[],[],[],0,0,1,[],[],https://twitter.com/etthq/status/1407637449354846211,False,,0,,,,,,,,"[{'screen_name': 'ellegist', 'name': 'elle', 'id': '106504679'}]",,,,
1407632594271756297,1407616034501140482,2021-06-23 11:32:17 Hora de verano romance,2021-06-23,11:32:17,+0200,294668261,enizarep,EniZaRep | single,,@Jeanne_Redhood Pregabalin เลยหรอ,eu,[],[],[],1,0,0,[],[],https://twitter.com/enizarep/status/1407632594271756297,False,,0,,,,,,,,"[{'screen_name': 'Jeanne_Redhood', 'name': 'ʒan赤ずきん', 'id': '1115281555167911936'}]",,,,
1407531105620611074,1407531105620611074,2021-06-23 04:49:00 Hora de verano romance,2021-06-23,04:49:00,+0200,1402607342454120448,pregabalin_od,リリカさんプレガバリンさんやめてぇ,,耐性がつきました,ja,[],[],[],1,0,2,[],[],https://twitter.com/Pregabalin_od/status/1407531105620611074,False,,0,,,,,,,,[],,,,
1407519887006777345,1407519887006777345,2021-06-23 04:04:26 Hora de verano romance,2021-06-23,04:04:26,+0200,801406642512392192,setholloqui,Seth Olloqui,,"What are we all vibrating at on $AMC for tomorrow? My flux capacitor is showing $63.37 with a light pregabalin dose of low $70’s once we enter the TZ (twilight zone), with a bit of chatter on the Enigma Coding machine.   Goddamn, I should be a stonk analyst too!",en,[],[],[],3,0,22,[],['amc'],https://twitter.com/SethOlloqui/status/1407519887006777345,False,,0,,,,,,,,[],,,,
1407481181482983426,1407481181482983426,2021-06-23 01:30:38 Hora de verano romance,2021-06-23,01:30:38,+0200,1140241886063616000,uglyphoblc,зло,,have lost a whole pack of pregabalin n am searching everywhere for it. Shook a blanket to see if it was caught up in there n a xanax fell out I truly am blessed,en,[],[],[],1,0,0,[],[],https://twitter.com/UGLYPHOBlC/status/1407481181482983426,False,,0,,,,,,,,[],,,,
1407476973950095361,1407476973950095361,2021-06-23 01:13:54 Hora de verano romance,2021-06-23,01:13:54,+0200,785401892910301184,luischaparromd,"Luis E. Chaparro, MD FRCPC",,Great example of Type II error!   Perioperative Oral Pregabalin Results in Postoperative Pain Scores Equ...  https://t.co/W1jFsMbb42,en,[],['https://www.sciencedirect.com/science/article/pii/S0749806321005089'],[],0,0,0,[],[],https://twitter.com/LuisChaparroMD/status/1407476973950095361,False,,0,,,,,,,,[],,,,
1407451918331428868,1407413951206416384,2021-06-22 23:34:21 Hora de verano romance,2021-06-22,23:34:21,+0200,3130944424,melloncollie__,MellonCollie_,,"@pubik_ una volta una tizia, per dimostrarmi che il pregabalin la ""gonfiasse"", mi ha costretto a vedere tutto il suo album di tette.",it,[],[],[],2,0,0,[],[],https://twitter.com/MellonCollie__/status/1407451918331428868,False,,0,,,,,,,,"[{'screen_name': 'pubik_', 'name': 'Cubo di Pubik', 'id': '54857364'}]",,,,
1407442045061509124,1407352759268130817,2021-06-22 22:55:07 Hora de verano romance,2021-06-22,22:55:07,+0200,1361264574935273472,janejac51303094,Jane Jackson,,@_rosesarerad @Doughzie @atomicaceso Pregabalin/Lyrica.     Vile drug.   https://t.co/EAQMZlnI3v,und,[],['https://www.drugs.com/sfx/pregabalin-side-effects.html'],[],1,0,1,[],[],https://twitter.com/JaneJac51303094/status/1407442045061509124,False,,0,,,,,,,,"[{'screen_name': '_rosesarerad', 'name': 'Rose Yesha', 'id': '1298732066004258817'}, {'screen_name': 'Doughzie', 'name': 'Jane', 'id': '220714674'}, {'screen_name': 'atomicaceso', 'name': 'jc', 'id': '1048364452435939329'}]",,,,
1407441387533045768,1407351280427806725,2021-06-22 22:52:30 Hora de verano romance,2021-06-22,22:52:30,+0200,860910343798890496,hakanakelma,Doç.Dr. Hakan Akelma 🩺,,@roseberry222 @bengibaser @tsn_re @saglikbakanligi @drfahrettinkoca @esenol @DrGunerSonmez Pregabalin aliyotum etki etmiyor,tr,[],[],[],0,0,0,[],[],https://twitter.com/hakanakelma/status/1407441387533045768,False,,0,,,,,,,,"[{'screen_name': 'roseberry222', 'name': 'Bluebery', 'id': '955106808309469184'}, {'screen_name': 'bengibaser', 'name': 'Prof. Dr. Bengi BAŞER', 'id': '1013204313026555908'}, {'screen_name': 'tsn_re', 'name': 'EⓂ️RE | 🎷🎸🎵🎻🎤', 'id': '1239087140295921670'}, {'screen_name': 'saglikbakanligi', 'name': 'T.C. Sağlık Bakanlığı', 'id': '556130277'}, {'screen_name': 'drfahrettinkoca', 'name': 'Dr. Fahrettin Koca', 'id': '1016198241417822208'}, {'screen_name': 'esenol', 'name': 'Esin Davutoğlu Şenol', 'id': '162769970'}, {'screen_name': 'DrGunerSonmez', 'name': 'Prof Dr Güner Sönmez', 'id': '1525352100'}]",,,,
1407425825394266113,1407422850231898115,2021-06-22 21:50:40 Hora de verano romance,2021-06-22,21:50:40,+0200,1030772035151114240,pylonfan,who killed the bears? 🌿,,"@armyofcaitlin I've got years of MRIs on disc now, altogether I've spent about a day and a half in them over the past 15 years. If I take an antihistamine the reaction with pregabalin makes the noises sound like music 🙃brains are weird",en,[],[],[],1,0,0,[],[],https://twitter.com/pylonfan/status/1407425825394266113,False,,0,,,,,,,,"[{'screen_name': 'armyofcaitlin', 'name': 'Cat', 'id': '82604403'}]",,,,
1407401899222048771,1407401899222048771,2021-06-22 20:15:35 Hora de verano romance,2021-06-22,20:15:35,+0200,1143476066884960256,mynameslimanus2,Davča 2,,22.6. 6:40 pregabalin 450mg           dihydrokodein 60mg 8:10 pregabalin 450mg          tapentadol 25mg 8:20 kybl 1x 9:05 kybl 1x 9:15 cigo 1x 10:20 kybl 1x           cigo 1x 14:00 pregabalin 300mg           dihydrokodein 60mg           tapentadol 25mg 14:20 cigo 1x 14:30 kybl 1x,und,[],[],[],1,0,8,[],[],https://twitter.com/mynameslimanus2/status/1407401899222048771,False,,0,,,,,,,,[],,,,
1407388421706981382,1407380140452110340,2021-06-22 19:22:02 Hora de verano romance,2021-06-22,19:22:02,+0200,2371262969,old__bowler,New Topper,,"@daz_grumpy Mirtazapine leave me basically caked, block 'dark thoughts' legs don't work properly etc. If I add a pregabalin, lunar orbit time and I can drop a zoppy (zopiclone-psychotropic) if I still can't sleep.  Yep, it works for me, not booted a neighbours down for pissing me off in ages",en,[],[],[],1,0,1,[],[],https://twitter.com/Old__Bowler/status/1407388421706981382,False,,0,,,,,,,,"[{'screen_name': 'daz_grumpy', 'name': 'Grumpy #Brummie', 'id': '1399754440140378120'}]",,,,
1407380923289571329,1407376370662100992,2021-06-22 18:52:14 Hora de verano romance,2021-06-22,18:52:14,+0200,1391447407939006473,kellyxdavidson,lucy,,"@minijlc wait forreal??? this sounds like a dream, I’m currently on diazepam/pregabalin/duloxetine and seizure meds and they literally do fuckkk all! thank u so much xx",en,[],[],[],1,0,0,[],[],https://twitter.com/kellyxdavidson/status/1407380923289571329,False,,0,,,,,,,,"[{'screen_name': 'minijlc', 'name': 'bella', 'id': '2455244419'}]",,,,
1407369220938153984,1407369211501060100,2021-06-22 18:05:44 Hora de verano romance,2021-06-22,18:05:44,+0200,1220870560516841475,phunquiz,PharmacyPhunQuiz,,"The answer is B, pregabalin (Lyrica). The GABA analog is indicated for neuropathy from diabetes. Other indicated agents for diabetic neuropathy are capsaicin topical, duloxetine, and the opioid analgesic tapentadol (Nucynta).  https://t.co/Ie1dYCRRCk",en,[],[],['https://pbs.twimg.com/media/E4f62MhXoAYIHD1.jpg'],0,0,2,[],[],https://twitter.com/PhunQuiz/status/1407369220938153984,False,,1,https://pbs.twimg.com/media/E4f62MhXoAYIHD1.jpg,,,,,,,[],,,,
1407369211501060100,1407369211501060100,2021-06-22 18:05:42 Hora de verano romance,2021-06-22,18:05:42,+0200,1220870560516841475,phunquiz,PharmacyPhunQuiz,,Diabetic peripheral neuropathy is a common complication of diabetes in which nerves are damaged due to hyperglycemia. Many drugs are used off label for the painful condition. Which one is INDICATED?  A. Amitriptyline B. Pregabalin C. Naproxen D. Vitamin-B complex  See the thread,en,[],[],[],1,0,3,[],[],https://twitter.com/PhunQuiz/status/1407369211501060100,False,,0,,,,,,,,[],,,,
1407348444860190727,1407348444860190727,2021-06-22 16:43:11 Hora de verano romance,2021-06-22,16:43:11,+0200,1390629147446190082,medicineinfota1,medicineinfotamil,,# mathylcobalamin # pregabalin How it is used for neurological pain  https://t.co/kqzMX3wMOU via @YouTube,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/D6ME1bJHFGw'],[],0,0,0,[],[],https://twitter.com/medicineinfota1/status/1407348444860190727,False,,0,,,,,,,,[],,,,
1407347512126722052,1405610028984422403,2021-06-22 16:39:28 Hora de verano romance,2021-06-22,16:39:28,+0200,1302056588711165953,s0what9,pregabalin,,@SynZuleyha Seninle aynı ülkedr yaşamak  zorunda olduoum için benim itirazım var madem ifade özgürlüğünden bu kadar nefret ediyosun sosyal medyada sürtmek yerine git kocanın ayaklarını yıka cahilll,tr,[],[],[],0,0,5,[],[],https://twitter.com/s0what9/status/1407347512126722052,False,,0,,,,,,,,"[{'screen_name': 'SynZuleyha', 'name': 'Zuleyها 🇹🇷', 'id': '1241830589537361928'}]",,,,
1407341274949169156,1407341274949169156,2021-06-22 16:14:41 Hora de verano romance,2021-06-22,16:14:41,+0200,169629484,pregabalin,Lyrica,,新500円硬貨、製造開始　2色構造で偽造防止、11月発行　造幣局(時事通信)  https://t.co/u5Bul7k4A7,ja,[],['https://news.yahoo.co.jp/articles/26e765e198fe99c2826799f1638578a1fb3fb064'],[],0,1,2,[],[],https://twitter.com/Pregabalin/status/1407341274949169156,False,,0,,,,,,,,[],,,,
1407341250227867655,1407341250227867655,2021-06-22 16:14:35 Hora de verano romance,2021-06-22,16:14:35,+0200,169629484,pregabalin,Lyrica,,楽曲名：Magia 譜面ID：269483869315 ナナオンでオリジナル譜面を公開したよ！ アプリ内で譜面IDを検索して遊んでみてね♪ アプリDLはこちらから↓  https://t.co/6MSMX9O2aF #ナナオン譜面,ja,[],['https://227-game.com/'],[],0,0,0,['ナナオン譜面'],[],https://twitter.com/Pregabalin/status/1407341250227867655,False,,0,,,,,,,,[],,,,
1407341028810629135,1406913861853192197,2021-06-22 16:13:43 Hora de verano romance,2021-06-22,16:13:43,+0200,169629484,pregabalin,Lyrica,,@crossbone_comic 26日は土曜日なので26日発売で合っていると思いますが。7月号にも、その様に記載されていますし。,ja,[],[],[],1,0,0,[],[],https://twitter.com/Pregabalin/status/1407341028810629135,False,,0,,,,,,,,"[{'screen_name': 'crossbone_comic', 'name': '機動戦士クロスボーン・ガンダム【コミック公式】', 'id': '1297876135779291137'}]",,,,
1407314462030368768,1407192989747777536,2021-06-22 14:28:09 Hora de verano romance,2021-06-22,14:28:09,+0200,1121368399135870976,pregabalin150,pregabalin,,@dr_a_ganji قبل سونامی هم آب ها به عقب میرن و آرامش بسیار عجیبی پیش میاد  https://t.co/d6eijO6Et6,fa,[],[],['https://pbs.twimg.com/media/E4fI-APXwAkIzqm.jpg'],0,0,1,[],[],https://twitter.com/pregabalin150/status/1407314462030368768,False,,1,https://pbs.twimg.com/media/E4fI-APXwAkIzqm.jpg,,,,,,,"[{'screen_name': 'dr_a_ganji', 'name': 'عبدالله گنجی', 'id': '812270683136868352'}]",,,,
1407305203741822977,1407072415998414849,2021-06-22 13:51:21 Hora de verano romance,2021-06-22,13:51:21,+0200,1121368399135870976,pregabalin150,pregabalin,,@Rayan9717 شات گذاشتی بعد حرفیو که نزده رو میذاری تو کپشن نمیگی وابسته صداقتت میشیم لعنتی؟,fa,[],[],[],0,0,0,[],[],https://twitter.com/pregabalin150/status/1407305203741822977,False,,0,,,,,,,,"[{'screen_name': 'Rayan9717', 'name': 'RYAN', 'id': '967709919540596736'}]",,,,
1407302629252808706,1407048957138718721,2021-06-22 13:41:07 Hora de verano romance,2021-06-22,13:41:07,+0200,1121368399135870976,pregabalin150,pregabalin,,@GCQCoXVCl7OswwW امیدوارم زودتر از این شرایط در بیان و سلامتیشونو دوباره بدست بیارن,fa,[],[],[],1,0,1,[],[],https://twitter.com/pregabalin150/status/1407302629252808706,False,,0,,,,,,,,"[{'screen_name': 'GCQCoXVCl7OswwW', 'name': 'تو کوچه ما هم عروسی میشه(لیمیت شدم)آنفالو نکردم', 'id': '1231128356130783233'}]",,,,
1407294598515462144,1406990011707367428,2021-06-22 13:09:13 Hora de verano romance,2021-06-22,13:09:13,+0200,2186918179,grumpyoldgould,Julie Gould💙,,@jackolinemartin Gabapentin is the same category of drugs as pregabalin. I've been on both. Is it for nerve pain? Medical cannabis so much better with fewer side effects. Sadly not free on #NHS yet. Costs me about £2 a day.,en,[],[],[],0,0,1,['nhs'],[],https://twitter.com/GrumpyoldGould/status/1407294598515462144,False,,0,,,,,,,,"[{'screen_name': 'jackolinemartin', 'name': 'Jacqui Martin 😷 \U0001f9e1 💙', 'id': '3353924902'}]",,,,
1407275527010885636,1407275527010885636,2021-06-22 11:53:26 Hora de verano romance,2021-06-22,11:53:26,+0200,1405427843606011909,hshs79799003,hshs,,"The factory sells its products like hot cakes  14188   ADBB   AD－18  MDA19  N-CBZ-4-piperidone N-CBZ-4-哌啶酮 19099-93-5   Pregabalin 普瑞巴林 148553-50-8  4'-Methylacetophenone 对甲基苯乙酮 122-00-9 Phenacetin 非那西丁 62-44-2   2,5-Dimethoxybenzaldehyde  Whstsapp+8615703211689  https://t.co/dUhPncxqgM",ja,[],[],"['https://pbs.twimg.com/media/E4elnCcVoAcXuJJ.jpg', 'https://pbs.twimg.com/media/E4elniYVcAIWG-n.jpg', 'https://pbs.twimg.com/media/E4eloLvUcAQEyks.jpg', 'https://pbs.twimg.com/media/E4elohHVgAAXXsx.jpg']",0,0,0,[],[],https://twitter.com/hshs79799003/status/1407275527010885636,False,,1,https://pbs.twimg.com/media/E4elnCcVoAcXuJJ.jpg,,,,,,,[],,,,
1407274641056534530,1407274641056534530,2021-06-22 11:49:54 Hora de verano romance,2021-06-22,11:49:54,+0200,6294192,frankmoriarty,Frank Moriarty,,"Pregabalin and gabapentin are frequently prescribed, this is important evidence on one of the risk they pose.  Excellent work from @RochonPaula @pharmacist_lisa",en,"[{'screen_name': 'rochonpaula', 'name': 'paula rochon', 'id': '1087031208922566658'}, {'screen_name': 'pharmacist_lisa', 'name': 'lisa mccarthy pharmd msc (she/her) 🇨🇦', 'id': '27673541'}]",[],[],0,3,15,[],[],https://twitter.com/FrankMoriarty/status/1407274641056534530,False,https://twitter.com/AGSJournal/status/1407137584367689732,0,,,,,,,,[],,,,
1407171743580524544,1407171743580524544,2021-06-22 05:01:02 Hora de verano romance,2021-06-22,05:01:02,+0200,2398230380,ricky_turgeon,Ricky Turgeon PharmD,,Good to see more evidence to support putting gabapentin &amp; pregabalin on the heart failure naughty list  https://t.co/0F3jUh31KB,en,[],[],['https://pbs.twimg.com/media/E4dHPlaVkAAk2vt.jpg'],2,0,24,[],[],https://twitter.com/Ricky_Turgeon/status/1407171743580524544,False,https://twitter.com/AGSJournal/status/1407137584367689732,1,https://pbs.twimg.com/media/E4dHPlaVkAAk2vt.jpg,,,,,,,[],,,,
1407139476514689027,1407139476514689027,2021-06-22 02:52:49 Hora de verano romance,2021-06-22,02:52:49,+0200,1335879525217996802,pregabalini,dont u know im loco,,"bu arada pregabalin sokaktadır, bunu ne ben yarattım, ne ben faydadayım. yumuşatır, sertleştirir. nabıza göre şerbet moduna doğal hissettiren yoldan sokar. tehlikelidir.. tehlikedir :)",tr,[],[],[],0,0,0,[],[],https://twitter.com/pregabalini/status/1407139476514689027,False,,0,,,,,,,,[],,,,
1407059253274333191,1407046075358363649,2021-06-21 21:34:02 Hora de verano romance,2021-06-21,21:34:02,+0200,1170626838126825472,zuugaabee,zuugaabee,,"@Schnabelobst Pregabalin, gegen Nervenschmerzen.",de,[],[],[],0,0,0,[],[],https://twitter.com/zuugaabee/status/1407059253274333191,False,,0,,,,,,,,"[{'screen_name': 'Schnabelobst', 'name': 'Schnabelobst. Tag 5 der zweiten Biontech Grippe.', 'id': '1271810078350487558'}]",,,,
1407044077212909574,1406990011707367428,2021-06-21 20:33:44 Hora de verano romance,2021-06-21,20:33:44,+0200,135244197,il_mio_italiano,✨💖 Katherine 💖✨,,@jackolinemartin Gabapentin rocketed me right off the planet 🪐😂😂😂 I listened to my old GP and never accepted Pregabalin or Baclofen. He was a fab GP wish he never retired. We don’t have a lot of great choices Jacqui. Trying to find something that suits. Hope you’re ok xx,en,[],[],[],3,0,3,[],[],https://twitter.com/Il_Mio_Italiano/status/1407044077212909574,False,,0,,,,,,,,"[{'screen_name': 'jackolinemartin', 'name': 'Jacqui Martin 😷 \U0001f9e1 💙', 'id': '3353924902'}]",,,,
